#  exp vp  i ty  west  north   east  south  west2  north2  east2 south2
# zubc  2  2  3 261.70  37.00 263.00  36.00
#   idat itim     vdat  vtim  lev    SVET2M       SVEQ2M       SVEU10M      SVEV10M      SVETSK       SVEFAL       SFEFSRD      SFEFTRD
19970918 12.00 19970919 10.00   1  0.29902E+03  0.12986E-01  0.17212E+01  0.62757E+01  0.29765E+03  0.12618E+00  0.00000E+00  0.37407E+03
19970918 12.00 19970919 10.33   1  0.29888E+03  0.12957E-01  0.17619E+01  0.61651E+01  0.29750E+03  0.12618E+00  0.00000E+00  0.37317E+03
19970918 12.00 19970919 10.67   1  0.29874E+03  0.12931E-01  0.17927E+01  0.60694E+01  0.29736E+03  0.12618E+00 -0.19531E-02  0.37229E+03
19970918 12.00 19970919 11.00   1  0.29861E+03  0.12908E-01  0.18137E+01  0.59870E+01  0.29723E+03  0.12618E+00  0.00000E+00  0.37147E+03
19970918 12.00 19970919 11.33   1  0.29848E+03  0.12887E-01  0.18342E+01  0.59163E+01  0.29710E+03  0.12618E+00  0.19531E-02  0.37067E+03
19970918 12.00 19970919 11.67   1  0.29837E+03  0.12869E-01  0.18611E+01  0.58506E+01  0.29699E+03  0.12618E+00  0.00000E+00  0.36992E+03
19970918 12.00 19970919 12.00   1  0.29825E+03  0.12853E-01  0.18973E+01  0.57928E+01  0.29687E+03  0.12618E+00  0.00000E+00  0.36922E+03
19970918 12.00 19970919 12.33   1  0.29817E+03  0.12870E-01  0.19455E+01  0.57418E+01  0.29680E+03  0.12618E+00  0.00000E+00  0.36993E+03
19970918 12.00 19970919 12.67   1  0.29840E+03  0.12919E-01  0.20348E+01  0.57623E+01  0.29726E+03  0.12618E+00  0.36986E+02  0.36949E+03
19970918 12.00 19970919 13.00   1  0.29881E+03  0.12983E-01  0.21571E+01  0.58045E+01  0.29800E+03  0.12618E+00  0.85746E+02  0.37224E+03
19970918 12.00 19970919 13.33   1  0.29932E+03  0.13048E-01  0.23062E+01  0.58555E+01  0.29887E+03  0.12618E+00  0.13829E+03  0.37671E+03
19970918 12.00 19970919 13.67   1  0.29986E+03  0.13103E-01  0.24830E+01  0.59158E+01  0.29976E+03  0.12618E+00  0.19088E+03  0.38189E+03
19970918 12.00 19970919 14.00   1  0.30043E+03  0.13176E-01  0.25204E+01  0.57372E+01  0.30066E+03  0.12618E+00  0.24244E+03  0.38733E+03
19970918 12.00 19970919 14.33   1  0.30101E+03  0.13277E-01  0.24853E+01  0.54999E+01  0.30157E+03  0.12618E+00  0.29244E+03  0.39284E+03
19970918 12.00 19970919 14.67   1  0.30159E+03  0.13353E-01  0.25528E+01  0.54106E+01  0.30247E+03  0.12618E+00  0.34036E+03  0.39854E+03
19970918 12.00 19970919 15.00   1  0.30213E+03  0.13337E-01  0.28702E+01  0.56394E+01  0.30326E+03  0.12618E+00  0.38585E+03  0.40408E+03
19970918 12.00 19970919 15.33   1  0.30301E+03  0.13300E-01  0.31762E+01  0.58311E+01  0.30497E+03  0.12618E+00  0.55536E+03  0.38557E+03
19970918 12.00 19970919 15.67   1  0.30368E+03  0.13357E-01  0.31762E+01  0.57105E+01  0.30589E+03  0.12618E+00  0.60659E+03  0.39651E+03
19970918 12.00 19970919 16.00   1  0.30432E+03  0.13465E-01  0.31082E+01  0.55780E+01  0.30671E+03  0.12618E+00  0.65333E+03  0.40243E+03
19970918 12.00 19970919 16.33   1  0.30494E+03  0.13593E-01  0.30082E+01  0.54801E+01  0.30747E+03  0.12618E+00  0.69523E+03  0.40779E+03
19970918 12.00 19970919 16.67   1  0.30554E+03  0.13717E-01  0.28998E+01  0.54183E+01  0.30817E+03  0.12618E+00  0.73196E+03  0.41274E+03
19970918 12.00 19970919 17.00   1  0.30607E+03  0.13704E-01  0.29687E+01  0.55030E+01  0.30874E+03  0.12618E+00  0.76323E+03  0.41741E+03
19970918 12.00 19970919 17.33   1  0.30652E+03  0.13583E-01  0.31780E+01  0.56675E+01  0.30913E+03  0.12618E+00  0.78881E+03  0.42116E+03
19970918 12.00 19970919 17.67   1  0.30696E+03  0.13591E-01  0.31796E+01  0.57075E+01  0.30955E+03  0.12618E+00  0.80849E+03  0.42377E+03
19970918 12.00 19970919 18.00   1  0.30737E+03  0.13682E-01  0.30438E+01  0.57064E+01  0.30997E+03  0.12618E+00  0.82216E+03  0.42657E+03
19970918 12.00 19970919 18.33   1  0.30772E+03  0.13791E-01  0.28656E+01  0.56995E+01  0.31023E+03  0.12618E+00  0.83853E+03  0.40727E+03
19970918 12.00 19970919 18.67   1  0.30806E+03  0.13903E-01  0.26886E+01  0.56895E+01  0.31055E+03  0.12618E+00  0.83986E+03  0.40900E+03
19970918 12.00 19970919 19.00   1  0.30837E+03  0.13966E-01  0.25602E+01  0.56641E+01  0.31079E+03  0.12618E+00  0.83488E+03  0.41113E+03
19970918 12.00 19970919 19.33   1  0.30865E+03  0.13969E-01  0.24705E+01  0.56414E+01  0.31095E+03  0.12618E+00  0.82368E+03  0.41276E+03
19970918 12.00 19970919 19.67   1  0.30886E+03  0.13861E-01  0.24761E+01  0.56331E+01  0.31100E+03  0.12618E+00  0.80629E+03  0.41385E+03
19970918 12.00 19970919 20.00   1  0.30904E+03  0.13800E-01  0.24410E+01  0.55815E+01  0.31100E+03  0.12618E+00  0.78291E+03  0.41416E+03
19970918 12.00 19970919 20.33   1  0.30918E+03  0.13758E-01  0.23686E+01  0.55285E+01  0.31096E+03  0.12618E+00  0.75367E+03  0.41419E+03
19970918 12.00 19970919 20.67   1  0.30929E+03  0.13733E-01  0.22588E+01  0.54511E+01  0.31086E+03  0.12618E+00  0.71879E+03  0.41388E+03
19970918 12.00 19970919 21.00   1  0.30937E+03  0.13659E-01  0.21663E+01  0.53608E+01  0.31068E+03  0.12618E+00  0.67857E+03  0.41314E+03
19970918 12.00 19970919 21.33   1  0.30911E+03  0.13624E-01  0.19467E+01  0.51374E+01  0.30950E+03  0.12618E+00  0.50889E+03  0.41882E+03
19970918 12.00 19970919 21.67   1  0.30909E+03  0.13660E-01  0.17186E+01  0.49156E+01  0.30920E+03  0.12618E+00  0.46873E+03  0.41084E+03
19970918 12.00 19970919 22.00   1  0.30903E+03  0.13749E-01  0.14419E+01  0.46321E+01  0.30888E+03  0.12618E+00  0.42511E+03  0.40883E+03
19970918 12.00 19970919 22.33   1  0.30891E+03  0.13922E-01  0.11789E+01  0.43177E+01  0.30847E+03  0.12618E+00  0.37839E+03  0.40665E+03
19970918 12.00 19970919 22.67   1  0.30871E+03  0.14336E-01  0.87408E+00  0.39262E+01  0.30793E+03  0.12618E+00  0.32889E+03  0.40388E+03
19970918 12.00 19970919 23.00   1  0.30846E+03  0.15041E-01  0.49864E+00  0.34107E+01  0.30720E+03  0.12618E+00  0.27707E+03  0.40032E+03
#  exp vp  i ty  west  north   east  south  west2  north2  east2 south2
# zubc  2  2  3 261.70  37.00 263.00  36.00
#   idat itim     vdat  vtim  lev    SVET2M       SVEQ2M       SVEU10M      SVEV10M      SVETSK       SVEFAL       SFEFSRD      SFEFTRD
19970919 12.00 19970919 23.33   1  0.30624E+03  0.15045E-01  0.81246E+00  0.24127E+01  0.30556E+03  0.12695E+00  0.21213E+03  0.40755E+03
19970919 12.00 19970919 23.67   1  0.30596E+03  0.16032E-01  0.54994E+00  0.20779E+01  0.30454E+03  0.12695E+00  0.15983E+03  0.39732E+03
19970919 12.00 19970920  0.00   1  0.30503E+03  0.16826E-01  0.39625E+00  0.17861E+01  0.30342E+03  0.12695E+00  0.10701E+03  0.39073E+03
19970919 12.00 19970920  0.33   1  0.30372E+03  0.17845E-01  0.39995E+00  0.20880E+01  0.30128E+03  0.12695E+00  0.28398E+01  0.42564E+03
19970919 12.00 19970920  0.67   1  0.30328E+03  0.17503E-01  0.49467E+00  0.22991E+01  0.30060E+03  0.12695E+00  0.00000E+00  0.41220E+03
19970919 12.00 19970920  1.00   1  0.30302E+03  0.17180E-01  0.57237E+00  0.23840E+01  0.30012E+03  0.12695E+00  0.00000E+00  0.40799E+03
19970919 12.00 19970920  1.33   1  0.30296E+03  0.16733E-01  0.58154E+00  0.23221E+01  0.29968E+03  0.12695E+00  0.00000E+00  0.40504E+03
19970919 12.00 19970920  1.67   1  0.30319E+03  0.16075E-01  0.46979E+00  0.21536E+01  0.29927E+03  0.12695E+00  0.00000E+00  0.40233E+03
19970919 12.00 19970920  2.00   1  0.30307E+03  0.15864E-01  0.22256E+00  0.18830E+01  0.29890E+03  0.12695E+00  0.00000E+00  0.39985E+03
19970919 12.00 19970920  2.33   1  0.30305E+03  0.15625E-01 -0.14436E+00  0.15569E+01  0.29856E+03  0.12695E+00  0.00000E+00  0.39760E+03
19970919 12.00 19970920  2.67   1  0.30257E+03  0.15685E-01 -0.53202E+00  0.12159E+01  0.29826E+03  0.12695E+00  0.19531E-02  0.39556E+03
19970919 12.00 19970920  3.00   1  0.30201E+03  0.15683E-01 -0.81075E+00  0.99045E+00  0.29801E+03  0.12695E+00 -0.19531E-02  0.39375E+03
19970919 12.00 19970920  3.33   1  0.30169E+03  0.15680E-01 -0.94816E+00  0.85372E+00  0.29806E+03  0.12695E+00  0.00000E+00  0.39784E+03
19970919 12.00 19970920  3.67   1  0.30142E+03  0.15497E-01 -0.10819E+01  0.56611E+00  0.29794E+03  0.12695E+00  0.00000E+00  0.39812E+03
19970919 12.00 19970920  4.00   1  0.30052E+03  0.15662E-01 -0.11784E+01  0.21863E+00  0.29787E+03  0.12695E+00  0.19531E-02  0.39740E+03
19970919 12.00 19970920  4.33   1  0.30003E+03  0.15636E-01 -0.11670E+01 -0.21438E-01  0.29775E+03  0.12695E+00 -0.19531E-02  0.39699E+03
19970919 12.00 19970920  4.67   1  0.29962E+03  0.15569E-01 -0.11148E+01 -0.16339E+00  0.29755E+03  0.12695E+00  0.00000E+00  0.39627E+03
19970919 12.00 19970920  5.00   1  0.29938E+03  0.15389E-01 -0.11406E+01 -0.41831E+00  0.29739E+03  0.12695E+00  0.19531E-02  0.39512E+03
19970919 12.00 19970920  5.33   1  0.29923E+03  0.15245E-01 -0.11901E+01 -0.76845E+00  0.29724E+03  0.12695E+00 -0.19531E-02  0.39416E+03
19970919 12.00 19970920  5.67   1  0.29908E+03  0.15149E-01 -0.12085E+01 -0.12529E+01  0.29698E+03  0.12695E+00  0.00000E+00  0.39321E+03
19970919 12.00 19970920  6.00   1  0.29905E+03  0.14976E-01 -0.11515E+01 -0.16346E+01  0.29655E+03  0.12695E+00  0.00000E+00  0.39168E+03
19970919 12.00 19970920  6.33   1  0.29827E+03  0.15152E-01 -0.10158E+01 -0.22658E+01  0.29633E+03  0.12695E+00  0.19531E-02  0.39612E+03
19970919 12.00 19970920  6.67   1  0.29783E+03  0.15049E-01 -0.98976E+00 -0.29578E+01  0.29594E+03  0.12695E+00  0.00000E+00  0.39477E+03
19970919 12.00 19970920  7.00   1  0.29695E+03  0.15094E-01 -0.12003E+01 -0.34790E+01  0.29558E+03  0.12695E+00 -0.19531E-02  0.39252E+03
19970919 12.00 19970920  7.33   1  0.29659E+03  0.14935E-01 -0.14738E+01 -0.37824E+01  0.29533E+03  0.12695E+00  0.19531E-02  0.39040E+03
19970919 12.00 19970920  7.67   1  0.29622E+03  0.14868E-01 -0.16715E+01 -0.40278E+01  0.29504E+03  0.12695E+00  0.00000E+00  0.38896E+03
19970919 12.00 19970920  8.00   1  0.29570E+03  0.14816E-01 -0.18637E+01 -0.41399E+01  0.29458E+03  0.12695E+00 -0.19531E-02  0.38728E+03
19970919 12.00 19970920  8.33   1  0.29523E+03  0.14664E-01 -0.20677E+01 -0.43127E+01  0.29417E+03  0.12695E+00  0.00000E+00  0.38467E+03
19970919 12.00 19970920  8.67   1  0.29482E+03  0.14461E-01 -0.23001E+01 -0.45438E+01  0.29383E+03  0.12695E+00  0.19531E-02  0.38225E+03
19970919 12.00 19970920  9.00   1  0.29444E+03  0.14225E-01 -0.25161E+01 -0.47323E+01  0.29351E+03  0.12695E+00  0.00000E+00  0.38030E+03
19970919 12.00 19970920  9.33   1  0.29414E+03  0.14002E-01 -0.27069E+01 -0.48931E+01  0.29333E+03  0.12695E+00 -0.19531E-02  0.38848E+03
19970919 12.00 19970920  9.67   1  0.29378E+03  0.13734E-01 -0.28279E+01 -0.49829E+01  0.29303E+03  0.12695E+00  0.00000E+00  0.38748E+03
19970919 12.00 19970920 10.00   1  0.29342E+03  0.13442E-01 -0.29079E+01 -0.50529E+01  0.29272E+03  0.12695E+00  0.19531E-02  0.38576E+03
19970919 12.00 19970920 10.33   1  0.29306E+03  0.13158E-01 -0.30019E+01 -0.51346E+01  0.29240E+03  0.12695E+00  0.00000E+00  0.38399E+03
19970919 12.00 19970920 10.67   1  0.29267E+03  0.12871E-01 -0.31151E+01 -0.52084E+01  0.29198E+03  0.12695E+00 -0.19531E-02  0.38216E+03
19970919 12.00 19970920 11.00   1  0.29227E+03  0.12568E-01 -0.32252E+01 -0.52826E+01  0.29153E+03  0.12695E+00  0.00000E+00  0.37984E+03
19970919 12.00 19970920 11.33   1  0.29186E+03  0.12250E-01 -0.32971E+01 -0.53653E+01  0.29109E+03  0.12695E+00  0.00000E+00  0.37732E+03
19970919 12.00 19970920 11.67   1  0.29147E+03  0.11923E-01 -0.33315E+01 -0.54243E+01  0.29066E+03  0.12695E+00  0.00000E+00  0.37487E+03
19970919 12.00 19970920 12.00   1  0.29106E+03  0.11585E-01 -0.33309E+01 -0.54677E+01  0.29023E+03  0.12695E+00  0.19531E-02  0.37250E+03
19970919 12.00 19970920 12.33   1  0.29079E+03  0.11294E-01 -0.33528E+01 -0.55449E+01  0.29001E+03  0.12695E+00 -0.19531E-02  0.38579E+03
19970919 12.00 19970920 12.67   1  0.29052E+03  0.11006E-01 -0.33802E+01 -0.56179E+01  0.28980E+03  0.12695E+00  0.12801E+02  0.38454E+03
19970919 12.00 19970920 13.00   1  0.29031E+03  0.10762E-01 -0.33289E+01 -0.55962E+01  0.28970E+03  0.12695E+00  0.30453E+02  0.38339E+03
19970919 12.00 19970920 13.33   1  0.29016E+03  0.10536E-01 -0.33240E+01 -0.56228E+01  0.28967E+03  0.12695E+00  0.49641E+02  0.38283E+03
19970919 12.00 19970920 13.67   1  0.29003E+03  0.10314E-01 -0.34055E+01 -0.57315E+01  0.28967E+03  0.12695E+00  0.68826E+02  0.38268E+03
19970919 12.00 19970920 14.00   1  0.28993E+03  0.10136E-01 -0.33615E+01 -0.57016E+01  0.28972E+03  0.12695E+00  0.87652E+02  0.38269E+03
19970919 12.00 19970920 14.33   1  0.28989E+03  0.99810E-02 -0.33157E+01 -0.56946E+01  0.28984E+03  0.12695E+00  0.10591E+03  0.38295E+03
19970919 12.00 19970920 14.67   1  0.28986E+03  0.98000E-02 -0.33404E+01 -0.57714E+01  0.28995E+03  0.12695E+00  0.12341E+03  0.38364E+03
19970919 12.00 19970920 15.00   1  0.28990E+03  0.96662E-02 -0.32716E+01 -0.57349E+01  0.29015E+03  0.12695E+00  0.14003E+03  0.38429E+03
19970919 12.00 19970920 15.33   1  0.29056E+03  0.97131E-02 -0.32797E+01 -0.57933E+01  0.29177E+03  0.12695E+00  0.32735E+03  0.37779E+03
19970919 12.00 19970920 15.67   1  0.29093E+03  0.96790E-02 -0.31367E+01 -0.56132E+01  0.29253E+03  0.12695E+00  0.35767E+03  0.38689E+03
19970919 12.00 19970920 16.00   1  0.29128E+03  0.95508E-02 -0.31577E+01 -0.56462E+01  0.29322E+03  0.12695E+00  0.38529E+03  0.39119E+03
19970919 12.00 19970920 16.33   1  0.29161E+03  0.94198E-02 -0.30943E+01 -0.56163E+01  0.29384E+03  0.12695E+00  0.41005E+03  0.39513E+03
19970919 12.00 19970920 16.67   1  0.29200E+03  0.93517E-02 -0.29503E+01 -0.55234E+01  0.29457E+03  0.12695E+00  0.43176E+03  0.39875E+03
19970919 12.00 19970920 17.00   1  0.29240E+03  0.92951E-02 -0.28140E+01 -0.54317E+01  0.29530E+03  0.12695E+00  0.45023E+03  0.40298E+03
19970919 12.00 19970920 17.33   1  0.29279E+03  0.92373E-02 -0.27251E+01 -0.53540E+01  0.29599E+03  0.12695E+00  0.46530E+03  0.40721E+03
19970919 12.00 19970920 17.67   1  0.29311E+03  0.91311E-02 -0.28207E+01 -0.53633E+01  0.29655E+03  0.12695E+00  0.47691E+03  0.41124E+03
19970919 12.00 19970920 18.00   1  0.29340E+03  0.90350E-02 -0.28922E+01 -0.53479E+01  0.29696E+03  0.12695E+00  0.48492E+03  0.41448E+03
19970919 12.00 19970920 18.33   1  0.29377E+03  0.89359E-02 -0.30026E+01 -0.54016E+01  0.29764E+03  0.12695E+00  0.55823E+03  0.39361E+03
19970919 12.00 19970920 18.67   1  0.29397E+03  0.88217E-02 -0.31293E+01 -0.54563E+01  0.29784E+03  0.12695E+00  0.55903E+03  0.39752E+03
19970919 12.00 19970920 19.00   1  0.29416E+03  0.87910E-02 -0.31228E+01 -0.54649E+01  0.29801E+03  0.12695E+00  0.55561E+03  0.39871E+03
19970919 12.00 19970920 19.33   1  0.29432E+03  0.87910E-02 -0.30841E+01 -0.55037E+01  0.29813E+03  0.12695E+00  0.54801E+03  0.39973E+03
19970919 12.00 19970920 19.67   1  0.29444E+03  0.88009E-02 -0.30487E+01 -0.55727E+01  0.29817E+03  0.12695E+00  0.53631E+03  0.40041E+03
19970919 12.00 19970920 20.00   1  0.29454E+03  0.88106E-02 -0.30229E+01 -0.56482E+01  0.29815E+03  0.12695E+00  0.52056E+03  0.40070E+03
19970919 12.00 19970920 20.33   1  0.29462E+03  0.88183E-02 -0.30085E+01 -0.57082E+01  0.29807E+03  0.12695E+00  0.50093E+03  0.40055E+03
19970919 12.00 19970920 20.67   1  0.29466E+03  0.88238E-02 -0.30173E+01 -0.57550E+01  0.29795E+03  0.12695E+00  0.47751E+03  0.40008E+03
19970919 12.00 19970920 21.00   1  0.29468E+03  0.88132E-02 -0.30303E+01 -0.57747E+01  0.29778E+03  0.12695E+00  0.45055E+03  0.39935E+03
19970919 12.00 19970920 21.33   1  0.29439E+03  0.87693E-02 -0.30008E+01 -0.57273E+01  0.29662E+03  0.12695E+00  0.33056E+03  0.39025E+03
19970919 12.00 19970920 21.67   1  0.29428E+03  0.87474E-02 -0.29970E+01 -0.57126E+01  0.29629E+03  0.12695E+00  0.30422E+03  0.38335E+03
19970919 12.00 19970920 22.00   1  0.29416E+03  0.87172E-02 -0.29900E+01 -0.56828E+01  0.29596E+03  0.12695E+00  0.27560E+03  0.38144E+03
19970919 12.00 19970920 22.33   1  0.29402E+03  0.86834E-02 -0.29678E+01 -0.56456E+01  0.29559E+03  0.12695E+00  0.24494E+03  0.37944E+03
19970919 12.00 19970920 22.67   1  0.29385E+03  0.86471E-02 -0.29470E+01 -0.56021E+01  0.29517E+03  0.12695E+00  0.21249E+03  0.37727E+03
19970919 12.00 19970920 23.00   1  0.29367E+03  0.86100E-02 -0.29211E+01 -0.55490E+01  0.29470E+03  0.12695E+00  0.17852E+03  0.37479E+03
#  exp vp  i ty  west  north   east  south  west2  north2  east2 south2
# zubc  2  2  3 261.70  37.00 263.00  36.00
#   idat itim     vdat  vtim  lev    SVET2M       SVEQ2M       SVEU10M      SVEV10M      SVETSK       SVEFAL       SFEFSRD      SFEFTRD
19970920 12.00 19970920 23.33   1  0.29506E+03  0.88090E-02 -0.27502E+01 -0.38800E+01  0.29550E+03  0.12770E+00  0.15977E+03  0.36124E+03
19970920 12.00 19970920 23.67   1  0.29483E+03  0.88194E-02 -0.26060E+01 -0.37361E+01  0.29489E+03  0.12770E+00  0.11957E+03  0.35824E+03
19970920 12.00 19970921  0.00   1  0.29447E+03  0.87841E-02 -0.24687E+01 -0.35091E+01  0.29415E+03  0.12770E+00  0.79027E+02  0.35468E+03
19970920 12.00 19970921  0.33   1  0.29392E+03  0.88138E-02 -0.22376E+01 -0.31426E+01  0.29321E+03  0.12770E+00  0.46523E+01  0.37424E+03
19970920 12.00 19970921  0.67   1  0.29359E+03  0.88381E-02 -0.21370E+01 -0.29798E+01  0.29280E+03  0.12770E+00  0.97656E-03  0.36880E+03
19970920 12.00 19970921  1.00   1  0.29335E+03  0.88402E-02 -0.21207E+01 -0.29074E+01  0.29253E+03  0.12770E+00  0.00000E+00  0.36647E+03
19970920 12.00 19970921  1.33   1  0.29313E+03  0.88294E-02 -0.21496E+01 -0.28583E+01  0.29231E+03  0.12770E+00  0.00000E+00  0.36496E+03
19970920 12.00 19970921  1.67   1  0.29293E+03  0.88080E-02 -0.22046E+01 -0.28119E+01  0.29210E+03  0.12770E+00  0.00000E+00  0.36365E+03
19970920 12.00 19970921  2.00   1  0.29275E+03  0.87794E-02 -0.22697E+01 -0.27613E+01  0.29191E+03  0.12770E+00  0.00000E+00  0.36249E+03
19970920 12.00 19970921  2.33   1  0.29257E+03  0.87475E-02 -0.23391E+01 -0.27068E+01  0.29173E+03  0.12770E+00 -0.97656E-03  0.36140E+03
19970920 12.00 19970921  2.67   1  0.29240E+03  0.87119E-02 -0.24046E+01 -0.26492E+01  0.29155E+03  0.12770E+00  0.97656E-03  0.36037E+03
19970920 12.00 19970921  3.00   1  0.29224E+03  0.86735E-02 -0.24591E+01 -0.25884E+01  0.29138E+03  0.12770E+00  0.00000E+00  0.35941E+03
19970920 12.00 19970921  3.33   1  0.29228E+03  0.86205E-02 -0.25616E+01 -0.25887E+01  0.29159E+03  0.12770E+00 -0.97656E-03  0.37131E+03
19970920 12.00 19970921  3.67   1  0.29216E+03  0.85795E-02 -0.25899E+01 -0.25198E+01  0.29148E+03  0.12770E+00  0.00000E+00  0.37245E+03
19970920 12.00 19970921  4.00   1  0.29202E+03  0.85388E-02 -0.26063E+01 -0.24541E+01  0.29135E+03  0.12770E+00  0.97656E-03  0.37187E+03
19970920 12.00 19970921  4.33   1  0.29188E+03  0.85004E-02 -0.26125E+01 -0.23903E+01  0.29122E+03  0.12770E+00  0.00000E+00  0.37113E+03
19970920 12.00 19970921  4.67   1  0.29172E+03  0.84652E-02 -0.26063E+01 -0.23222E+01  0.29108E+03  0.12770E+00  0.00000E+00  0.37035E+03
19970920 12.00 19970921  5.00   1  0.29157E+03  0.84307E-02 -0.25974E+01 -0.22537E+01  0.29094E+03  0.12770E+00 -0.97656E-03  0.36957E+03
19970920 12.00 19970921  5.33   1  0.29141E+03  0.83995E-02 -0.25886E+01 -0.21770E+01  0.29079E+03  0.12770E+00  0.97656E-03  0.36880E+03
19970920 12.00 19970921  5.67   1  0.29125E+03  0.83677E-02 -0.25887E+01 -0.20956E+01  0.29065E+03  0.12770E+00 -0.97656E-03  0.36800E+03
19970920 12.00 19970921  6.00   1  0.29108E+03  0.83369E-02 -0.26024E+01 -0.20174E+01  0.29051E+03  0.12770E+00  0.97656E-03  0.36720E+03
19970920 12.00 19970921  6.33   1  0.29076E+03  0.83244E-02 -0.25599E+01 -0.19015E+01  0.29007E+03  0.12770E+00 -0.97656E-03  0.35676E+03
19970920 12.00 19970921  6.67   1  0.29056E+03  0.82925E-02 -0.25968E+01 -0.18700E+01  0.28989E+03  0.12770E+00  0.97656E-03  0.35436E+03
19970920 12.00 19970921  7.00   1  0.29039E+03  0.82592E-02 -0.26312E+01 -0.18641E+01  0.28974E+03  0.12770E+00 -0.97656E-03  0.35335E+03
19970920 12.00 19970921  7.33   1  0.29023E+03  0.82257E-02 -0.26533E+01 -0.18840E+01  0.28960E+03  0.12770E+00  0.00000E+00  0.35252E+03
19970920 12.00 19970921  7.67   1  0.29008E+03  0.81905E-02 -0.26645E+01 -0.19265E+01  0.28947E+03  0.12770E+00  0.00000E+00  0.35176E+03
19970920 12.00 19970921  8.00   1  0.28994E+03  0.81544E-02 -0.26624E+01 -0.19842E+01  0.28934E+03  0.12770E+00  0.97656E-03  0.35101E+03
19970920 12.00 19970921  8.33   1  0.28981E+03  0.81179E-02 -0.26456E+01 -0.20443E+01  0.28922E+03  0.12770E+00 -0.97656E-03  0.35033E+03
19970920 12.00 19970921  8.67   1  0.28968E+03  0.80824E-02 -0.26104E+01 -0.20955E+01  0.28910E+03  0.12770E+00  0.00000E+00  0.34965E+03
19970920 12.00 19970921  9.00   1  0.28956E+03  0.80502E-02 -0.25531E+01 -0.21320E+01  0.28899E+03  0.12770E+00  0.97656E-03  0.34901E+03
19970920 12.00 19970921  9.33   1  0.28930E+03  0.80294E-02 -0.24340E+01 -0.21126E+01  0.28864E+03  0.12770E+00  0.00000E+00  0.34092E+03
19970920 12.00 19970921  9.67   1  0.28915E+03  0.80050E-02 -0.23537E+01 -0.21171E+01  0.28849E+03  0.12770E+00 -0.97656E-03  0.33904E+03
19970920 12.00 19970921 10.00   1  0.28901E+03  0.79826E-02 -0.22797E+01 -0.21066E+01  0.28835E+03  0.12770E+00  0.00000E+00  0.33820E+03
19970920 12.00 19970921 10.33   1  0.28887E+03  0.79620E-02 -0.22187E+01 -0.20899E+01  0.28821E+03  0.12770E+00  0.97656E-03  0.33743E+03
19970920 12.00 19970921 10.67   1  0.28875E+03  0.79429E-02 -0.21702E+01 -0.20750E+01  0.28809E+03  0.12770E+00 -0.97656E-03  0.33671E+03
19970920 12.00 19970921 11.00   1  0.28864E+03  0.79245E-02 -0.21383E+01 -0.20681E+01  0.28797E+03  0.12770E+00  0.97656E-03  0.33603E+03
19970920 12.00 19970921 11.33   1  0.28853E+03  0.79058E-02 -0.21195E+01 -0.20731E+01  0.28787E+03  0.12770E+00  0.00000E+00  0.33541E+03
19970920 12.00 19970921 11.67   1  0.28844E+03  0.78858E-02 -0.21144E+01 -0.20921E+01  0.28777E+03  0.12770E+00  0.00000E+00  0.33483E+03
19970920 12.00 19970921 12.00   1  0.28834E+03  0.78644E-02 -0.21237E+01 -0.21267E+01  0.28768E+03  0.12770E+00 -0.97656E-03  0.33428E+03
19970920 12.00 19970921 12.33   1  0.28834E+03  0.78627E-02 -0.21661E+01 -0.21971E+01  0.28772E+03  0.12770E+00  0.97656E-03  0.33747E+03
19970920 12.00 19970921 12.67   1  0.28864E+03  0.78478E-02 -0.23292E+01 -0.23799E+01  0.28835E+03  0.12770E+00  0.29213E+02  0.33769E+03
19970920 12.00 19970921 13.00   1  0.28903E+03  0.78189E-02 -0.25189E+01 -0.25348E+01  0.28921E+03  0.12770E+00  0.70800E+02  0.34113E+03
19970920 12.00 19970921 13.33   1  0.28941E+03  0.78107E-02 -0.25620E+01 -0.25501E+01  0.29009E+03  0.12770E+00  0.11628E+03  0.34583E+03
19970920 12.00 19970921 13.67   1  0.28982E+03  0.78302E-02 -0.25680E+01 -0.25300E+01  0.29098E+03  0.12770E+00  0.16185E+03  0.35068E+03
19970920 12.00 19970921 14.00   1  0.29024E+03  0.78293E-02 -0.26791E+01 -0.25325E+01  0.29185E+03  0.12770E+00  0.20655E+03  0.35563E+03
19970920 12.00 19970921 14.33   1  0.29057E+03  0.77410E-02 -0.30814E+01 -0.26598E+01  0.29253E+03  0.12770E+00  0.24988E+03  0.36052E+03
19970920 12.00 19970921 14.67   1  0.29095E+03  0.77622E-02 -0.31078E+01 -0.26122E+01  0.29327E+03  0.12770E+00  0.29140E+03  0.36436E+03
19970920 12.00 19970921 15.00   1  0.29135E+03  0.78285E-02 -0.30564E+01 -0.25313E+01  0.29404E+03  0.12770E+00  0.33081E+03  0.36858E+03
19970920 12.00 19970921 15.33   1  0.29207E+03  0.79464E-02 -0.30114E+01 -0.24366E+01  0.29596E+03  0.12770E+00  0.49965E+03  0.34936E+03
19970920 12.00 19970921 15.67   1  0.29265E+03  0.80519E-02 -0.29457E+01 -0.23050E+01  0.29693E+03  0.12770E+00  0.54612E+03  0.36055E+03
